gene,log2FC,pvalue,padj
EFCAB7,-0.002458502860664069,0.502111076418513,0.6661415257826699
DMBT1,0.0033212538892160026,0.5024900327663646,0.6664895269769253
GSTT2B,0.0056593844714090125,0.5027467112936417,0.6667689191811287
HNRNPM,0.008643139674669342,0.5029738503228371,0.6669327402703445
OR7G3,0.004795773097722389,0.5031227850341033,0.6669327402703445
DDT,-0.015358929219333461,0.5029591305930254,0.6669327402703445
OR1F1,0.003265330702717506,0.5031180092157652,0.6669327402703445
FAM150B,-0.003227105888861992,0.5030961849016405,0.6669327402703445
ZNF100,-0.003215334546419868,0.5032271934272406,0.6669327402703445
DDX58,0.012594842871785694,0.5031569543735374,0.6669327402703445
PLA2G4C,0.010375964604344645,0.503238602486509,0.6669327402703445
C1orf115,-0.004922100301897991,0.5033138850275368,0.6669714831417057
CGB8,-0.0036633888802333203,0.5034564279855412,0.6670993415920391
GSTA3,0.004671800979240359,0.5037459399838413,0.6674218985296339
BAGE3,0.004740380279044665,0.5041119150097877,0.6678456944115764
SYNRG,0.0033396385164854436,0.5043648754134941,0.6681197050932
RAD23A,0.023321614524892453,0.5044391947257237,0.6681265089864737
ZDHHC9,0.004903905083590843,0.5045083974582342,0.6681265089864737
IL25,0.006456369685730046,0.5044988724352816,0.6681265089864737
MDK,-0.0019673229067205256,0.5046235618479039,0.6682179255627209
DCBLD2,0.0026519820529449234,0.5051866605155827,0.6689024216937289
RBL2,-0.014061544137813797,0.5055072159920634,0.6691703264307675
RRP1B,0.006599218286174491,0.5055275967830335,0.6691703264307675
SORCS3,-0.0020807839399159533,0.5055160182389054,0.6691703264307675
OR5D16,0.0021317295627101274,0.5057078199858009,0.669328762805797
NOL4,-0.003165910320305443,0.5057906042935195,0.669328762805797
NTN3,0.008804762903012353,0.5058321346086891,0.669328762805797
SPESP1,0.0025295634449777893,0.5057685146499075,0.669328762805797
RRP7BP,-0.007133571263047145,0.5058820714002604,0.6693336916197472
NCS1,-0.003688011679687797,0.5061618196547384,0.6696426558165173
DIO1,0.0031276653189893366,0.5066149476979367,0.670119717119353
GKAP1,0.0033022893608087855,0.5065874708259114,0.670119717119353
OCA2,0.0029049345634124535,0.506732491989864,0.6702139908666962
CHTOP,0.01317575535096438,0.5068219126095873,0.6702710538931028
PPP1R27,-0.004339695931151688,0.506907342425782,0.6703228291513764
NR4A1,0.0027872287713721633,0.5070751603643727,0.6704835332040875
CCL19,-0.0038070739605791104,0.507276267171621,0.6705657984588627
CUL4B,-0.005356294968549946,0.5072738095356173,0.6705657984588627
LRRC37A,0.00570510249212397,0.5072075910001256,0.6705657984588627
FGF12,0.0021927371160108677,0.5076062462182456,0.6709407620209042
RDH10,0.004817300985464179,0.5077763968143642,0.6710458261744172
MB21D2,-0.005657073318240613,0.5077783937359578,0.6710458261744172
MIB1,-0.0054440294724154015,0.5079236807476399,0.6711562388618585
RAB40B,-0.005463648784494346,0.5079546182272641,0.6711562388618585
C4orf32,0.0038231310830614262,0.5080423730624156,0.6712109578980231
GPR176,0.003496696349451156,0.5081595757038603,0.6712433465111457
OR10A6,-0.0028699548454875767,0.5081565981400362,0.6712433465111457
TAAR9,-0.002608635867364484,0.5082742787361624,0.6713336360764706
WDR63,-0.0030034076844440705,0.5084492284753509,0.6715034763597139
NOLC1,-0.006395988047801282,0.508539573608373,0.6715038962441316
NTN4,0.0028892691082447186,0.5085422699462773,0.6715038962441316
PSEN1,0.003688207977136315,0.5087325262127642,0.6716938841992414
SAA4,0.002754656041327408,0.5088045620769702,0.6717277620201291
PRR20A,0.002285741164892663,0.5089243541953505,0.6718246760996589
C4orf51,-0.0023418444745804123,0.5091959249332626,0.6721219153133488
SLC2A4RG,0.006163282579950469,0.509507982685394,0.6724725370161515
RBMY2EP,0.0023084137743705213,0.5097012020473595,0.6726662606336177
EXOC6,-0.004589715463677813,0.510045212481856,0.6730589338180759
APBA2,0.0038094067497134176,0.5101067779134499,0.6730788531746752
MON1A,0.003955898782320055,0.5105240536714113,0.6735680810144582
BRINP3,-0.0030273101857911655,0.5110147364121773,0.6741540615897601
KCTD18,-0.006437574972566473,0.5111030379141469,0.6742054053256342
OR1J1,0.002147656978602086,0.5111467519939789,0.6742054053256342
SLC38A11,-0.00528959684647301,0.511304043175518,0.6742900629476648
G6PC2,0.0020520135757147173,0.511302486157983,0.6742900629476648
SOX14,-0.003030197135508672,0.5113861266689207,0.6743369135717996
OR5K4,0.004720665741200669,0.5115285887391634,0.6744633663448377
KRTAP19-1,0.002636709465496878,0.5115991325841531,0.6744949787319201
P2RY4,-0.0026863193776502925,0.5116798405807929,0.6745285022231892
CCT3,-0.006733449213512266,0.5117177010790115,0.6745285022231892
CNOT6L,-0.003966782353549192,0.5118325700520465,0.6746185225802022
ZNF605,-0.003979463222541391,0.5119270251431003,0.6746816225816802
C7orf57,0.00277533413888964,0.5122519813640005,0.6750484667524504
RRM2B,-0.006894700995865755,0.512517272869161,0.6753366248396041
C3orf56,0.002938678821738705,0.5127012346499181,0.6755175732438292
SLC13A2,0.00416259529517049,0.5129463471799267,0.6757790515330233
SNORD30,0.002984950987117152,0.5131284579982698,0.6759574884626594
NAT8B,0.015703696896832042,0.5135049375979928,0.6761529073375557
B4GALT7,0.009124655355245537,0.5135102168401763,0.6761529073375557
OR2M4,0.002374340032574196,0.5133436506188075,0.6761529073375557
ZNF34,-0.00533785093447392,0.5134513186571648,0.6761529073375557
CLEC14A,0.004163981342064638,0.5134876808103784,0.6761529073375557
MASP2,0.002423979150264266,0.5135995882600958,0.676209111567969
GPR137B,-0.008837838393571218,0.514008519928194,0.6766031604127094
TLK2,0.00398541700287236,0.5140390207940799,0.6766031604127094
SPECC1L,0.008898981935850259,0.5140300141671378,0.6766031604127094
ASAP2,-0.004663426302932372,0.5141166884061116,0.6766438995796565
SCUBE1,-0.002608238233717586,0.5142635372872998,0.6767756745474514
RAMP1,0.003146503359681141,0.5143246352929932,0.6767945868614258
KHDRBS3,0.00355800059467537,0.5146843285718846,0.6772063785460735
TSPYL5,-0.002503845870833743,0.5148349357614186,0.6773430111334714
CDPF1,-0.003362406175575039,0.5149098481574917,0.6773800400284387
BMP8A,-0.0025763673691612254,0.5150490356891338,0.6775016104732917
CCDC129,-0.0023950142324951074,0.5151433053986655,0.6775640787680958
SFTA3,-0.00247903670339511,0.5152877932144584,0.677631051109335
TCTN1,-0.008148674893778463,0.5152787184938291,0.677631051109335
PRPF39,-0.0031626847387746793,0.5154065302498647,0.6776890974007128
ENO2,0.009609402666864497,0.5154255106991337,0.6776890974007128
HEG1,0.0056604925503114245,0.5156592498428308,0.6779348801600764
ZKSCAN4,0.006227467958572319,0.5157463500872972,0.677987850305356
ABHD17B,0.0023975308487020897,0.5160434883578542,0.6783168967578873
IGF2BP2,-0.03525629458069268,0.5165263322723316,0.6788899633967741
CHML,0.0055625113360457945,0.5166388809750856,0.6789762772927266
CD80,0.004101690400977631,0.5167390940705914,0.6790463653164984
PSTK,-0.003343145141611714,0.5172094113055367,0.6795536996775
SERPINE3,0.004306852088417301,0.51721899925744,0.6795536996775
RAB9B,0.002925727425782121,0.5173597404707511,0.6796769597259282
KIAA0753,0.005070213813157309,0.5175177430825674,0.6797653482566415
C17orf58,-0.003340166136020173,0.5175208847850031,0.6797653482566415
AMMECR1L,0.006268365198464743,0.5177913067426599,0.680058876211524
GUCA2A,0.006807608808680143,0.5178868720337941,0.6801227177928619
CD2BP2,-0.010213638085234678,0.5179870903602688,0.6801926579127954
DOCK7,-0.0032474175015364537,0.518042266076486,0.6802034431920789
ACSL4,-0.007989873665362524,0.518362974932484,0.6805011627773133
JADE1,0.004599012638478506,0.5183227289744936,0.6805011627773133
GCDH,-0.004835240508975325,0.5187403652812649,0.6809184944233162
CAMK4,-0.003658198542528801,0.5187748954681921,0.6809184944233162
P4HA2,0.002489732471637751,0.5189561463737591,0.6810946741643282
FAM50A,0.010538292860916343,0.5191777637605995,0.6813237954433745
RNF186,0.0034539277492458,0.5192586133464367,0.6813681605100371
STAG2,-0.00696889103326459,0.5193179417351534,0.6813842801061656
PITPNA,0.006919685392457353,0.5195922857542384,0.681682487940615
PCDHGB7,-0.0019444214108430558,0.5197067148520638,0.6817708593349598
CA1,-0.0535878650563415,0.5199423713014535,0.6820182309301079
SMURF2,0.0035740180102514785,0.5201089630016674,0.6821749723912117
AMHR2,0.002544392870460044,0.5203514020014942,0.6824311577860959
POLR2J,0.008387108202802196,0.5205427033854386,0.6826202368342863
TMEM40,0.004845140079459576,0.5206071593591303,0.6826429563785662
PHPT1,-0.010591169885804774,0.5206956032006664,0.6826527555083328
LINC00626,0.00505549201060429,0.5208031585450896,0.6826527555083328
THAP5,0.0036835588912644823,0.5207908519777295,0.6826527555083328
MS4A10,0.0023963221134915003,0.520781289010417,0.6826527555083328
GPR82,-0.0026639639088417155,0.5209477758312525,0.6826569786609844
CHST1,0.004915057328707562,0.5208942623691084,0.6826569786609844
LARP4B,-0.0074529881180556146,0.5209076569376111,0.6826569786609844
STRIP2,0.016156118206470893,0.521073583795028,0.6827600676395138
LINC01177,-0.0023867699902080375,0.521798495954666,0.683586235112824
ALPPL2,-0.004917111443459632,0.5217704075095662,0.683586235112824
HAS3,0.002614784286223859,0.5218605592469064,0.6836057104216507
GALM,-0.011040644920639053,0.5220057746546954,0.6837340965905777
NPRL3,-0.023599913282399854,0.5221046923259878,0.6838018232796462
RFPL1S,0.002123224905443699,0.522205873410764,0.683872501851854
CCL28,-0.0031972848122983066,0.5223125341312832,0.6838885142250503
NRXN2,0.003546905194724559,0.5222963357693053,0.6838885142250503
ERAP2,0.02297162648808282,0.5227507466039103,0.6844004170488147
ZNF431,0.003123578866579102,0.5229210604043486,0.6845040663075643
TMEM55A,0.014328659387021325,0.5229244334226181,0.6845040663075643
CYP2U1,-0.00296107165424786,0.5232293977749662,0.684841369724617
ZKSCAN5,-0.0019621878230218215,0.5234353630037774,0.685049046511856
UPK3A,0.004464784165580937,0.5236327602185556,0.6851835666280206
CD180,0.0032990065308373673,0.5236265166865272,0.6851835666280206
XBP1,0.01628213399446743,0.5237064857357275,0.6852181336401335
ZNF708,-0.002535687877590398,0.524449881953627,0.6861288131348869
NUDT8,0.0036405090229720827,0.5245446427099643,0.6861908060884323
FAF2,0.007988962237380548,0.5247804115609161,0.68643723300355
RFPL3S,0.002681176551959652,0.525051261017277,0.6867294983361242
RGL4,0.018358986036398406,0.5251698429179816,0.6868225737990109
MPP5,-0.005035219308235028,0.5253600691552551,0.6870093212030259
PLK3,0.008038725371480204,0.5254629760189132,0.6870198361308846
C1QTNF6,0.002472160803157486,0.5254288211749778,0.6870198361308846
HCAR1,-0.0024532128840757395,0.5255329063812004,0.6870492477683281
PPARGC1A,-0.002970262340259211,0.5256802331165707,0.6871798282003981
SLC4A4,-0.002990608613661294,0.5258472068089038,0.6873360656457146
DUSP5,0.010444242616785004,0.525974448578856,0.6874403458957002
TNNT2,-0.0024740563125202897,0.5260969205922027,0.6875383738931213
NOTCH2NL,0.004994309838340705,0.526265868844978,0.6876971169569344
LOC102725080,0.004992304895481858,0.5265229070038626,0.687846828271304
FZD3,0.004270171789884536,0.5265107773213666,0.687846828271304
PMS2CL,-0.002288216421836964,0.5264904504238945,0.687846828271304
IZUMO4,-0.0030088091483317925,0.5266300245989693,0.6879247182802554
ITIH3,0.0053666774268590345,0.526697487841609,0.6879507993414974
FAM91A1,0.005587727932096165,0.5269731368066014,0.6882487748879004
CPXCR1,0.004091247348787519,0.5274902140956433,0.6888619836769722
OR8G2,0.00691980061555153,0.5280916479410165,0.689523071196041
CDH2,-0.0069965993721012865,0.528060096882752,0.689523071196041
PWP2,-0.003868323309347055,0.5282469041179676,0.6896636163011216
UIMC1,-0.011217837062193148,0.5283908311531268,0.6897271808238904
TMEM216,0.00984445138755774,0.528361182758858,0.6897271808238904
ENPP1,0.0029931427137128708,0.5288100754641956,0.6900733343573529
NRG1,0.003286020298469694,0.5288465901247319,0.6900733343573529
ZXDA,0.0017259878392952288,0.5287506052767565,0.6900733343573529
FRS2,0.0025610546493730624,0.528762063959346,0.6900733343573529
SS18L1,0.0071378818914746844,0.5289502324203775,0.6901463981962659
DCX,0.003472847195992834,0.5291069384594611,0.6902265060476299
SLC35D1,-0.002361847359390268,0.5290708466987865,0.6902265060476299
PTGS1,0.01281579622104001,0.5294081766573161,0.6904950950656971
LOC105373460,-0.005240855816697199,0.5294061037728948,0.6904950950656971
SH2D7,-0.0022157604862513836,0.5294907882310481,0.6905406606103458
ZNF862,0.0030978742879854693,0.529796774565249,0.6908775081302843
MED19,0.008333077406287082,0.5300545837500472,0.6909026809787332
AMFR,0.01153952136885028,0.5298766590109404,0.6909026809787332
SSX2,0.0021895675412846316,0.5300461014129931,0.6909026809787332
TRIM73,0.005416007483647789,0.5299189456120122,0.6909026809787332
ZRANB1,-0.012194817754272336,0.5299891993911623,0.6909026809787332
MSH4,-0.0026379244494139087,0.530173319617549,0.6909330899172736
NYAP2,-0.004730267854682779,0.5301570521501067,0.6909330899172736
ACOT11,0.0025496472086130595,0.5302241087535141,0.6909345140655466
NRP2,0.0018920544937541806,0.5302698189970048,0.6909345140655466
ZNF706,0.002945084910803253,0.5305145921755571,0.6911912704030556
LYPD4,-0.004079895494522923,0.5307185466695674,0.6913948039181521
C1QL2,0.004936735760003863,0.5309792640918183,0.6916722422075633
CATIP,0.002760400553191822,0.531091876345899,0.691756720952698
DPM2,0.03402558432247105,0.5313036397774954,0.6919024429126679
TFAP4,0.003954790502714189,0.531351310375768,0.6919024429126679
RNU11,0.0020924143702565345,0.5313702743525813,0.6919024429126679
CERKL,0.0034452174794044055,0.5313948339519827,0.6919024429126679
UGT1A3,-0.00517799226937754,0.5315263597314747,0.6920114871326453
NRIP1,0.008990960056800112,0.5316343716109375,0.6920899009898274
GTF2H2C_2,0.0015362734460477867,0.5317398620752535,0.6921650186301762
USP42,0.006280109627137875,0.5318019290119858,0.6921836035055358
LIG4,0.002978593045015465,0.5320738288591128,0.6924752751545862
SIVA1,0.008584631956079392,0.5323437226123487,0.692764283766151
RAD54L,0.003551958036717373,0.5326940179590605,0.6928970133968407
ACP5,-0.01153808454945704,0.5327805881110615,0.6928970133968407
PLK1,0.0036643505344748917,0.5325884946333204,0.6928970133968407
CREB3,0.006705469500413841,0.5327428240226407,0.6928970133968407
DEFB107A,0.0037914429232346336,0.5327716138190622,0.6928970133968407
LHFPL1,0.00790625683421986,0.5327023108054811,0.6928970133968407
TTTY7,0.002587280022139815,0.5324943737077374,0.6928970133968407
FNIP2,-0.0035943362866648343,0.533306074902816,0.6934612696958481
TTTY18,0.002227427724307063,0.5333102101037043,0.6934612696958481
NNAT,0.006345900127855408,0.5334984248468704,0.6936437329876185
GFI1B,0.008647233069452476,0.53417053537978,0.6938324844803814
BRAP,0.005973632274235641,0.5341468331010518,0.6938324844803814
SLC7A8,-0.0031201142456014352,0.5340799684193556,0.6938324844803814
USP22,0.005885438406235011,0.533699747878737,0.6938324844803814
INTS10,-0.00927603356994311,0.5338531222418835,0.6938324844803814
GNPTG,0.01068783129537998,0.5341475982122778,0.6938324844803814
C15orf48,-0.001823866011281261,0.5341268618578475,0.6938324844803814
KRT81,-0.002972032151028259,0.5340905553856289,0.6938324844803814
TCF4,0.013916591943034184,0.534114690373549,0.6938324844803814
PPFIBP1,-0.0019415565647058486,0.5341029216887674,0.6938324844803814
MOSPD2,0.00985529279319941,0.5337569541205224,0.6938324844803814
ARL6IP4,-0.005521527261707959,0.5343098187708922,0.6939511670621954
OR52D1,0.004326976438172814,0.534621295270558,0.6942934493588059
CREB3L4,-0.00281242788954561,0.5349903118297127,0.6947103887880186
DEFB106B,-0.0034348086619715446,0.535104953320138,0.694796964938492
FAM9B,0.0023073240436524145,0.5351678720376245,0.694816373125937
COL14A1,0.006581927111029451,0.535302816036685,0.6949292809424886
STX6,-0.007898000609033673,0.5356281004348047,0.6950493833824267
ANKRD29,0.0016785806172441298,0.5357412755582772,0.6950493833824267
CIAPIN1,-0.006098066958435844,0.5357792298719134,0.6950493833824267
SORD,-0.0031902980511331336,0.5356875318088455,0.6950493833824267
CLU,0.001859623405042754,0.5355778665069714,0.6950493833824267
ANP32A,-0.007743716844356818,0.5357104317104848,0.6950493833824267
NTN5,0.0026066054837183827,0.5355571475384079,0.6950493833824267
ASPH,0.0024378913696150306,0.5355626242133429,0.6950493833824267
MRM2,-0.006009792126706159,0.5359452085344406,0.695155391232015
MMD,-0.020325265295969785,0.5359569355073123,0.695155391232015
HRAT56,0.0029116398617912154,0.536059451171878,0.6952261005348748
PSCA,-0.0021417230681439747,0.5362029776669395,0.6953499801708256
SPATA12,-0.0028120834505491743,0.5364698789232428,0.6956338161436212
OLFM4,0.012944842751886121,0.5366235524475419,0.6957707934518125
HRASLS,-0.0035444264532973335,0.5369244287428441,0.6960861091144397
IGFBP4,-0.005895267594774545,0.5369628622711705,0.6960861091144397
LOC100129434,-0.004065094805304703,0.5370392763715615,0.6961228636983797
TRIM16,-0.0025992347403374083,0.5374260435096379,0.6965618625676595
SLC22A7,0.0022795986390269363,0.5385877857316161,0.6980051439277674
ZNF599,-0.0021654229959962024,0.5386594331728568,0.6980355399548769
KRTAP10-5,-0.005170695230455102,0.5392631671750635,0.6986928807016387
PC,0.002227357285762288,0.5392323293150226,0.6986928807016387
CCDC144B,-0.004401108846817436,0.5393245518525425,0.6987099113624531
TSHR,-0.0022948142097654056,0.5393839330131673,0.6987243435974166
